dataset,image_path,label,split,source_split,is_math,width,height,timesteps,label_len,ctc_feasible
mathwriting,mathwriting/images/train_005d5085ee80004b.png,r<m<n,train,train,1,217,64,27,5,1
mathwriting,mathwriting/images/train_005de4342bcd05b6.png,\frac{df}{d\tau}=\frac{1}{2\pi i}f^{\prime}(\tau),train,train,1,140,64,17,49,0
mathwriting,mathwriting/images/train_005e9956a4332687.png,"alg^{\prime}(A^{\prime},B)",train,train,1,147,64,18,26,0
mathwriting,mathwriting/images/train_005ef9b6db61252a.png,(2m-1),train,train,1,117,64,14,6,1
mathwriting,mathwriting/images/train_005f0a6b379cc5db.png,\tilde{g}_{lk}\overline{n}=g_{kl},train,train,1,167,64,20,33,0
mathwriting,mathwriting/images/train_005fc954bf9fd016.png,(\begin{matrix}4\\ 3\end{matrix})=4,train,train,1,91,64,11,35,0
mathwriting,mathwriting/images/train_006000ffa45f0610.png,D=\pm\prod_{j<k}(a_{j}-a_{k}),train,train,1,165,64,20,29,0
mathwriting,mathwriting/images/train_00601c967f4caea9.png,\Delta s^{\prime}=\frac{\Delta s}{\sqrt{1+\frac{v^{5}}{u^{5}}}},train,train,1,77,64,9,63,0
mathwriting,mathwriting/images/train_00612b4673bbe702.png,\frac{2^{7}}{\frac{404}{9}-83},train,train,1,64,64,8,30,0
mathwriting,mathwriting/images/train_006155c9097a3e1f.png,2=1/2=-1,train,train,1,202,64,25,8,1
mathwriting,mathwriting/images/train_006171a03aecada0.png,x_{k}[m]=\delta[m-k],train,train,1,210,64,26,20,1
mathwriting,mathwriting/images/train_00617e2dab532fd1.png,"A_{1},A_{2}\in H_{n}",train,train,1,160,64,20,20,1
mathwriting,mathwriting/images/train_0061f9757e18ea67.png,\sqrt{a^{2}+b^{2}}=c,train,train,1,174,64,21,20,1
mathwriting,mathwriting/images/train_00622f161790cebf.png,L=\int_{S_{o}}^{S}nds,train,train,1,112,64,14,21,0
mathwriting,mathwriting/images/train_00623d6df3d7b8a1.png,\frac{322-13\sqrt{70}}{900},train,train,1,115,64,14,27,0
mathwriting,mathwriting/images/train_0062fcce4675ef23.png,(\begin{matrix}0&1\\ -1&-1\end{matrix}),train,train,1,93,64,11,39,0
mathwriting,mathwriting/images/train_006363996f84403b.png,\eta=1-\frac{T_{L}}{T_{H}},train,train,1,122,64,15,26,0
mathwriting,mathwriting/images/train_006367f1a2397a84.png,b_{y}^{\mu},train,train,1,64,64,8,11,0
mathwriting,mathwriting/images/train_00639c517e054dd7.png,\hat{\nu}_{i},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_006409db8adfcb1e.png,\int\frac{dy}{dx}dx,train,train,1,106,64,13,19,0
mathwriting,mathwriting/images/train_00647fafc2b506fc.png,"i_{k}^{2}\in\{-1,0,+1\}",train,train,1,225,64,28,23,1
mathwriting,mathwriting/images/train_0064a14f3f1ac93a.png,\overline{Q}=0,train,train,1,127,64,15,14,1
mathwriting,mathwriting/images/train_0064d6be74138f22.png,1/\sqrt{n},train,train,1,127,64,15,10,1
mathwriting,mathwriting/images/train_0065045151f917cb.png,\frac{469\cdot5}{\frac{6}{4}},train,train,1,64,64,8,29,0
mathwriting,mathwriting/images/train_0065651083557d67.png,A\rightarrow B/C\_D,train,train,1,247,64,30,19,1
mathwriting,mathwriting/images/train_0065792f55e4004f.png,v=\int\frac{dv}{dx}dx,train,train,1,132,64,16,21,0
mathwriting,mathwriting/images/train_0065eae40f7ae179.png,-E_{a}/R,train,train,1,109,64,13,8,1
mathwriting,mathwriting/images/train_006616dade279bda.png,\sum_{i=0}^{2}(\begin{matrix}4\\ 2i\end{matrix})(\begin{matrix}6\\ 4-i\end{matrix}),train,train,1,151,64,18,83,0
mathwriting,mathwriting/images/train_006662d9f339f015.png,\frac{b}{a}=2h,train,train,1,89,64,11,14,0
mathwriting,mathwriting/images/train_00668731f5e1e45a.png,\kappa=\frac{1}{r}\frac{dp}{dr},train,train,1,115,64,14,31,0
mathwriting,mathwriting/images/train_0066adf30bf53a84.png,\Omega_{u}^{\phi},train,train,1,66,64,8,17,0
mathwriting,mathwriting/images/train_0066d1b9780d7fd9.png,\delta(y)=\frac{e^{-\frac{y^{7}}{7}}}{\sqrt{7\pi}},train,train,1,87,64,10,50,0
mathwriting,mathwriting/images/train_0067019a32686e70.png,y_{1}=\frac{y^{3}-a\cdot x^{3}}{a\cdot y\cdot x^{3}-y},train,train,1,116,64,14,54,0
mathwriting,mathwriting/images/train_006715410f8ab012.png,|2\rangle=(\begin{matrix}0\\ 1\end{matrix}),train,train,1,120,64,15,43,0
mathwriting,mathwriting/images/train_0067dd540b34e4b5.png,"O_{3}^{\pm,\mp}(3)=2^{3}",train,train,1,168,64,21,24,0
mathwriting,mathwriting/images/train_0067ea70756c7cb4.png,f^{\prime}(x)>0,train,train,1,124,64,15,15,1
mathwriting,mathwriting/images/train_006806930c4206ed.png,\frac{dE_{r}}{dx},train,train,1,64,64,8,17,0
mathwriting,mathwriting/images/train_00688a6c47c2dfa2.png,t-1+t^{-1},train,train,1,133,64,16,10,1
mathwriting,mathwriting/images/train_0068ab686db8bcbf.png,\tilde{A}_{9},train,train,1,65,64,8,13,0
mathwriting,mathwriting/images/train_0069b68809429e6b.png,"\{7,1\}^{5^{5^{\aleph_{7}}}}",train,train,1,81,64,10,28,0
mathwriting,mathwriting/images/train_0069ed4fd37ad219.png,\delta=\frac{4\pi}{\lambda}ntcos\theta_{t},train,train,1,143,64,17,42,0
mathwriting,mathwriting/images/train_0069f439e0b37a3c.png,W=\int Fdx,train,train,1,111,64,13,10,1
mathwriting,mathwriting/images/train_006a15764aca7382.png,m\ge(\begin{matrix}k\\ 2\end{matrix}),valid,train,1,120,64,15,37,0
mathwriting,mathwriting/images/train_006a2a00f0629194.png,(\begin{matrix}p\\ n\end{matrix}),train,train,1,65,64,8,33,0
mathwriting,mathwriting/images/train_006a381e4a6cc1f7.png,{\omega^{1}}_{3}=-\frac{sin\theta d\phi}{g},train,train,1,109,64,13,43,0
mathwriting,mathwriting/images/train_006a5f6412436ee9.png,[x^{\prime}:y^{\prime}:z^{\prime}],train,train,1,165,64,20,34,0
mathwriting,mathwriting/images/train_006abd695c03da0d.png,\overline{E}=\frac{3}{2}k_{B}T_{k},train,train,1,155,64,19,34,0
mathwriting,mathwriting/images/train_006afe4c30bf698c.png,V^{*}=9k_{B}T\frac{\partial ln\dot{\epsilon}}{\partial H},train,train,1,104,64,13,57,0
mathwriting,mathwriting/images/train_006b70e0a1647f06.png,(\begin{matrix}n\\ a\end{matrix})<e^{at},train,train,1,113,64,14,40,0
mathwriting,mathwriting/images/train_006cd0a8a2122bfc.png,\pi/\sqrt{6}\approx1.2825,train,train,1,243,64,30,25,1
mathwriting,mathwriting/images/train_006ce2c5faadb51e.png,N_{b}^{r},train,train,1,65,64,8,9,0
mathwriting,mathwriting/images/train_006d2b7ee8010e08.png,x=y=\frac{i}{\sqrt{2}},train,train,1,147,64,18,22,0
mathwriting,mathwriting/images/train_006e0736d83ec947.png,U\mapsto C_{*}(U;A),train,train,1,177,64,22,19,1
mathwriting,mathwriting/images/train_006e32fbd127ee1f.png,exp_{a}^{p}(b)=a^{a^{\cdot^{\cdot^{a^{b}}}}},train,train,1,176,64,22,44,0
mathwriting,mathwriting/images/train_006e3a47a067af11.png,\dot{x}=Ax+Bu,train,train,1,288,64,36,13,1
mathwriting,mathwriting/images/train_006f9a342992f0c8.png,(\frac{1}{249}+10)^{(2\cdot103)^{305}},train,train,1,98,64,12,38,0
mathwriting,mathwriting/images/train_0070397fbc55c6c7.png,"P=\{p_{1},\cdot\cdot\cdot,p_{n}\}",train,train,1,222,64,27,33,0
mathwriting,mathwriting/images/train_007081acc51ba382.png,f(\xi)\leftarrow\hat{f},train,train,1,126,64,15,23,0
mathwriting,mathwriting/images/train_00710ebe91045921.png,A\cdot A=|A|^{2},train,train,1,193,64,24,16,1
mathwriting,mathwriting/images/train_00711fb14af5f0d6.png,(\frac{386}{\sqrt{307}})^{6}\cdot363^{9}+404,train,train,1,106,64,13,44,0
mathwriting,mathwriting/images/train_0071b3a0f553660c.png,P_{1}=1-R/d,train,train,1,222,64,27,11,1
mathwriting,mathwriting/images/train_00726d5274061da3.png,P(W_{i})=\frac{K}{N},train,train,1,160,64,20,20,1
mathwriting,mathwriting/images/train_00727264eedfeb56.png,\sqrt{\Omega},train,train,1,84,64,10,13,0
mathwriting,mathwriting/images/train_0072ba822ea9ddf6.png,\overline{F}=-\frac{GM}{R^{2}}\hat{r},train,train,1,126,64,15,37,0
mathwriting,mathwriting/images/train_0072ea3e0aea5540.png,A=[\begin{matrix}a&b\\ c&d\end{matrix}],train,train,1,143,64,17,39,0
mathwriting,mathwriting/images/train_0072efc68da297bd.png,e^{e^{e^{\cdot^{\cdot^{\cdot}}}}},train,train,1,77,64,9,33,0
mathwriting,mathwriting/images/train_007308d0e05258fd.png,5^{5^{5^{5^{5^{5}}}}}-7,train,train,1,85,64,10,23,0
mathwriting,mathwriting/images/train_0073697742b7a934.png,AA^{+}b=b,train,train,1,108,64,13,9,1
mathwriting,mathwriting/images/train_0073c5b6c331e65d.png,V_{d}=\frac{\pi^{d/2}}{\Gamma(\frac{d}{2}+1)},train,train,1,109,64,13,45,0
mathwriting,mathwriting/images/train_007460ba0c513ec7.png,"\tilde{Q}(1,N_{f})_{-1/(N_{f}-N_{c}),N_{c}/N_{f}}",train,train,1,229,64,28,49,0
mathwriting,mathwriting/images/train_00751a097ee27ca8.png,\frac{32\pi^{4}}{945}R^{9},train,train,1,90,64,11,26,0
mathwriting,mathwriting/images/train_007585af6cd70e41.png,\sum_{i=0}^{\infty}n_{i}=dN(\nu),train,train,1,115,64,14,32,0
mathwriting,mathwriting/images/train_007593797c5540b3.png,(\frac{6^{10}}{133})^{\frac{411}{9}},train,train,1,67,64,8,36,0
mathwriting,mathwriting/images/train_007595a9275bad76.png,(6^{224}\cdot383^{5}),train,train,1,133,64,16,21,0
mathwriting,mathwriting/images/train_0075b409b33adced.png,\frac{\frac{\sqrt{235}+17}{6}}{(109\cdot6)},train,train,1,122,64,15,43,0
mathwriting,mathwriting/images/train_0075be3978eaaada.png,\tilde{H}_{n},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_007640c90806eed8.png,3^{3^{\cdot^{\cdot^{\cdot^{w}}}}},train,train,1,68,64,8,33,0
mathwriting,mathwriting/images/train_007685c80898bc92.png,\frac{dy}{dx}=\frac{1}{1+x^{2}},train,train,1,95,64,11,31,0
mathwriting,mathwriting/images/train_00769dfc9b460285.png,\xi(m)\Delta m,train,train,1,128,64,16,14,1
mathwriting,mathwriting/images/train_0076b6a9ad4cf961.png,\frac{dk}{dt},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_0076cbb76cd6d44e.png,"D\varphi_{x},(\varphi_{*})_{x},\varphi^{\prime}(x)",train,train,1,281,64,35,50,0
mathwriting,mathwriting/images/train_0076e8e8e026cd2f.png,e^{\pm\sqrt[n]{x}},train,train,1,100,64,12,18,0
mathwriting,mathwriting/images/train_007707aba9b8b41a.png,[\begin{matrix}0&1\\ 1&-n\end{matrix}],train,train,1,79,64,9,38,0
mathwriting,mathwriting/images/train_0077283d095a71c3.png,\frac{dp_{o}}{p_{o}},train,train,1,64,64,8,20,0
mathwriting,mathwriting/images/train_00772f40c22e67f2.png,\frac{210\cdot196}{218+13},train,train,1,104,64,13,26,0
mathwriting,mathwriting/images/train_0077594096d6dafe.png,t=1+1+\cdot\cdot\cdot+1,train,train,1,223,64,27,23,1
mathwriting,mathwriting/images/train_007767a356b22004.png,E=mc^{2}\oplus pc,train,train,1,179,64,22,17,1
mathwriting,mathwriting/images/train_007774ffbb04136c.png,(\frac{248}{10}/372-43),train,train,1,158,64,19,23,0
mathwriting,mathwriting/images/train_00787d624486cbee.png,B=\frac{i_{0}e}{\sqrt{1-\frac{e^{3}}{c^{3}}}},train,train,1,99,64,12,45,0
mathwriting,mathwriting/images/train_00789d9fe32a4e4e.png,p(\theta)\propto\sqrt{I(\theta)},train,train,1,176,64,22,32,0
mathwriting,mathwriting/images/train_0078ba0454a29c55.png,\frac{m}{\sqrt{\frac{e^{2}}{n^{2}}-1}},train,train,1,90,64,11,38,0
mathwriting,mathwriting/images/train_0078fd643945cd4e.png,W_{\alpha}\equiv\overline{D}^{2}D_{\alpha}V,train,train,1,198,64,24,43,0
mathwriting,mathwriting/images/train_00794694910ddd66.png,\tilde{g}_{lk},train,train,1,81,64,10,14,0
mathwriting,mathwriting/images/train_00799b38d865bc29.png,\tilde{\phi}\circ\omega_{G}=\omega_{H}\circ\phi,train,train,1,216,64,27,47,0
mathwriting,mathwriting/images/train_007a02c41b809e06.png,[M+Na]^{+},train,train,1,183,64,22,10,1
mathwriting,mathwriting/images/train_007a2bd20dd09f18.png,J,train,train,1,64,64,8,1,1
mathwriting,mathwriting/images/train_007a4360ff6cc126.png,(\begin{matrix}1&1\\ -a&-c\end{matrix}),train,train,1,106,64,13,39,0
mathwriting,mathwriting/images/train_007aeee6a3568cc9.png,T=\sum_{i=1}^{N}\frac{|p_{i}|^{2}}{2m_{i}},train,train,1,123,64,15,42,0
mathwriting,mathwriting/images/train_007b0236f2139ef2.png,"X_{\tau(X^{*},X^{**})}^{*}",train,train,1,185,64,23,26,0
mathwriting,mathwriting/images/train_007b1810525535c0.png,r.Ann(S),train,train,1,186,64,23,8,1
mathwriting,mathwriting/images/train_007bc5a18bc37b0e.png,d_{m}=\frac{d_{ip}+d_{ia}}{2},train,train,1,129,64,16,29,0
mathwriting,mathwriting/images/train_007bdb5efb9af6d9.png,\frac{\frac{10}{7}}{\frac{\sqrt{450}}{2}},train,train,1,64,64,8,41,0
mathwriting,mathwriting/images/train_007bfdb7f615095b.png,R^{*}=\frac{4}{\rho f^{2}}|\frac{\partial p}{\partial n}|,train,train,1,105,64,13,57,0
mathwriting,mathwriting/images/train_007c073b0b579271.png,\tilde{H_{i}}=\varphi(H_{i}),train,train,1,156,64,19,28,0
mathwriting,mathwriting/images/train_007c7ace47ebd5b7.png,\sqrt{m}\cdot logm,train,train,1,130,64,16,18,0
mathwriting,mathwriting/images/train_007c9536828c95e5.png,\tilde{B},train,train,1,65,64,8,9,0
mathwriting,mathwriting/images/train_007caecf6eb02e06.png,\tilde{\Phi}=\sqrt{3}ln\Phi,train,train,1,158,64,19,27,0
mathwriting,mathwriting/images/train_007cca8252fc8869.png,[\begin{matrix}0\\ \frac{\pi}{2}\end{matrix}],train,train,1,70,64,8,45,0
mathwriting,mathwriting/images/train_007ce34f0224c6ab.png,b_{n}=-\sum_{d|n}\frac{1}{d}=,train,train,1,117,64,14,29,0
mathwriting,mathwriting/images/train_007ce8e44a2848c2.png,E=E_{0}-\int PdV,train,train,1,149,64,18,16,1
mathwriting,mathwriting/images/train_007d2994eba5a354.png,SNR=\frac{|y_{s}|^{2}}{E\{|y_{v}|^{2}\}},train,train,1,123,64,15,40,0
mathwriting,mathwriting/images/train_007ddf0657ab8296.png,tan\varphi=\frac{y}{x},train,train,1,106,64,13,22,0
mathwriting,mathwriting/images/train_007deebd5f94045b.png,a=\sqrt[2]{\frac{P}{2mt}},train,train,1,122,64,15,25,0
mathwriting,mathwriting/images/train_007e054a9236b6e6.png,F_{(\lambda_{p})},train,train,1,71,64,8,17,0
mathwriting,mathwriting/images/train_007eeb68f657ba03.png,\int_{|z|=r}f(z)dz,train,train,1,138,64,17,18,0
mathwriting,mathwriting/images/train_007f0a0a4fe8bee7.png,\frac{\frac{10}{7}}{\frac{\sqrt{450}}{2}},train,train,1,64,64,8,41,0
mathwriting,mathwriting/images/train_007fa225a05fff9e.png,m=\frac{m_{9}}{({1\cdot\frac{v^{5}}{c^{5}})}^{4/5}},train,train,1,99,64,12,51,0
mathwriting,mathwriting/images/train_007fc7ec5896d01e.png,\sqrt{\pi},train,train,1,110,64,13,10,1
mathwriting,mathwriting/images/train_008091f694abcdea.png,m=\frac{d}{p},train,train,1,87,64,10,13,0
mathwriting,mathwriting/images/train_0080a1d418593c7d.png,i=C\frac{du}{dt},train,train,1,112,64,14,16,0
mathwriting,mathwriting/images/train_0080ae2ec5f55db8.png,(\begin{matrix}n\\ 5\end{matrix}),train,train,1,64,64,8,33,0
mathwriting,mathwriting/images/train_0080c5bbc6dc5578.png,\vec{r}=[\begin{matrix}1\\ 1\end{matrix}],train,train,1,115,64,14,41,0
mathwriting,mathwriting/images/train_0080c78ccf052739.png,v=\sqrt{\frac{T}{\rho}},train,train,1,87,64,10,23,0
mathwriting,mathwriting/images/train_008115b0fcfe3858.png,\sqrt[12]{2^{6}},train,train,1,87,64,10,16,0
mathwriting,mathwriting/images/train_00812f5a54be8b3a.png,A\frac{\partial v}{\partial t}+B\frac{\partial v}{\partial x}=0,train,train,1,163,64,20,63,0
mathwriting,mathwriting/images/train_0082097f2e7ff4a7.png,\int_{C}x^{2}dy,train,train,1,108,64,13,15,0
mathwriting,mathwriting/images/train_00820e452d23f662.png,"k(\tau)=\frac{\vartheta_{10}(0,\tau)^{2}}{\vartheta_{00}(0,\tau)^{2}}",train,train,1,148,64,18,69,0
mathwriting,mathwriting/images/train_0083362417976dee.png,[\begin{matrix}0&-1\\ 1&0\end{matrix}],train,train,1,113,64,14,38,0
mathwriting,mathwriting/images/train_00834d1959cecb48.png,"(y_{1},...,y_{n})\in F_{n}",train,train,1,219,64,27,26,1
mathwriting,mathwriting/images/train_00836ff2c7d0c6e3.png,2p_{0}q_{0}-f(2p_{0}q_{0}),train,train,1,241,64,30,26,1
mathwriting,mathwriting/images/train_0083d69f45c078f8.png,\overline{\frac{\partial(\overline{r_{h}}\cdot r_{h}^{\prime})}{\partial x_{h}}}=0,train,train,1,92,64,11,82,0
mathwriting,mathwriting/images/train_0084344ce0df556c.png,P(5),train,train,1,95,64,11,4,1
mathwriting,mathwriting/images/train_0085b7b2ef604fb5.png,K_{a}>K_{b}>0,train,train,1,189,64,23,13,1
mathwriting,mathwriting/images/train_0085cc5a099ecadb.png,[\begin{matrix}a&b\\ b&a\end{matrix}],train,train,1,105,64,13,37,0
mathwriting,mathwriting/images/train_0085ce0a5305fe45.png,\gamma=\frac{3}{\sqrt{3-\frac{e^{2}}{g^{2}}}},train,train,1,84,64,10,45,0
mathwriting,mathwriting/images/train_008604cb7af45191.png,\int_{A}(g-f)d\mu=0,train,train,1,150,64,18,19,0
mathwriting,mathwriting/images/train_0086715cef39a61d.png,c\sqrt{2},train,train,1,129,64,16,9,1
mathwriting,mathwriting/images/train_0086839749dfc4c4.png,G(r)\approx\frac{e^{-\sqrt{t}r}}{r^{d-2}},train,train,1,123,64,15,41,0
mathwriting,mathwriting/images/train_0086844ab072f069.png,\hat{y}_{i},train,train,1,64,64,8,11,0
mathwriting,mathwriting/images/train_0086b40d8e8421de.png,\delta(A)=\prod_{p}p^{t_{p}},train,train,1,129,64,16,28,0
mathwriting,mathwriting/images/train_00874649f83c08b3.png,\underline{P}X=\emptyset,train,train,1,103,64,12,24,0
mathwriting,mathwriting/images/train_0087c7d13e2275f3.png,E=E\psi^{\dagger}\psi,train,train,1,143,64,17,21,0
mathwriting,mathwriting/images/train_00882b4a50783c46.png,10^{2}-92(1^{2})=8,train,train,1,303,64,37,18,1
mathwriting,mathwriting/images/train_0088494be6c98805.png,"[1-\lambda R(\underline{k},\omega)]^{n}u(n)",train,train,1,208,64,26,43,0
mathwriting,mathwriting/images/train_00886064bfa33e94.png,r^{\beta_{\epsilon}},train,train,1,70,64,8,20,0
mathwriting,mathwriting/images/train_0088717218f00504.png,\frac{\partial\psi}{\partial t}=P\psi,train,train,1,123,64,15,37,0
mathwriting,mathwriting/images/train_0088aba89a0edc22.png,\frac{25+\sqrt{621}}{2},train,train,1,115,64,14,23,0
mathwriting,mathwriting/images/train_0088e58575074e21.png,e^{ijkl}e_{ijkl}=4!,train,train,1,189,64,23,19,1
mathwriting,mathwriting/images/train_0088f6694783e0f5.png,\int_{X}\int_{Y}\int_{Z},train,train,1,72,64,9,24,0
mathwriting,mathwriting/images/train_008928ac8c512ef2.png,\int_{L}f(z)dz,train,train,1,117,64,14,14,1
mathwriting,mathwriting/images/train_00893c96c4d361f4.png,\frac{4\pi m}{\sqrt{5\cdot\frac{3m}{ro^{3}}}},train,train,1,65,64,8,45,0
mathwriting,mathwriting/images/train_008943b038d84a32.png,(\frac{9^{7}}{6}+\frac{92+\sqrt{3}}{1}),train,train,1,94,64,11,39,0
mathwriting,mathwriting/images/train_00895deb5a227920.png,\mathbb{C}P^{1},train,train,1,86,64,10,15,0
mathwriting,mathwriting/images/train_0089926aebbd8ec0.png,y=\frac{y_{0}}{({1-\frac{v^{4}}{q^{4}})}^{6/4}},train,train,1,110,64,13,47,0
mathwriting,mathwriting/images/train_0089940023f664df.png,"(M,d)",train,train,1,119,64,14,5,1
mathwriting,mathwriting/images/train_0089955a9124b870.png,\underline{x},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_0089e0ebb6612675.png,(\begin{matrix}c_{i}\\ i\end{matrix}),train,train,1,64,64,8,37,0
mathwriting,mathwriting/images/train_008a578cd4df01fe.png,\tilde{C}_{7},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_008a8a7b57df44c0.png,\tilde{G_{0}},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_008ad2c4344e95bd.png,(144\cdot185-\frac{\sqrt{200}+9}{2}),train,train,1,118,64,14,36,0
mathwriting,mathwriting/images/train_008b6839d58ea408.png,\pi:g\rightarrow gl_{V},train,train,1,182,64,22,23,0
mathwriting,mathwriting/images/train_008bbcdde2e2c189.png,0\le\frac{T}{C}\le1,train,train,1,113,64,14,19,0
mathwriting,mathwriting/images/train_008bdc6858590d8b.png,"f_{s+2},f_{s+3},...",train,train,1,176,64,22,19,1
mathwriting,mathwriting/images/train_008d33de8e3e0c51.png,a^{+\frac{(B+K)^{2}}{2{(s_{B})}^{2}}},train,train,1,106,64,13,37,0
mathwriting,mathwriting/images/train_008d61f40f66d7ce.png,s=s_{1}|s_{2},train,train,1,195,64,24,13,1
mathwriting,mathwriting/images/train_008d898076e5aef2.png,5^{\sqrt{189}}-381\cdot(\frac{197}{10})^{5},train,train,1,115,64,14,43,0
mathwriting,mathwriting/images/train_008db8163f7fcb27.png,(\frac{a\psi+b}{c\psi+d}),train,train,1,77,64,9,25,0
mathwriting,mathwriting/images/train_008e2f9a3f22a1cc.png,\frac{x^{2}}{2}\alpha-y,train,train,1,104,64,13,23,0
mathwriting,mathwriting/images/train_008e8e7d9214bc24.png,\frac{\sqrt{157}}{394}\cdot(90\cdot1),train,train,1,84,64,10,37,0
mathwriting,mathwriting/images/train_008ee4a2875eb6cb.png,a\notin\mathbb{Q},train,train,1,126,64,15,17,0
mathwriting,mathwriting/images/train_008f0d976c8bb96b.png,\tilde{E}_{7},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_008f76c7bc3c7c0f.png,\overline{C}(8),train,train,1,108,64,13,15,0
mathwriting,mathwriting/images/train_008f76cff2e606e5.png,\tilde{U},train,train,1,64,64,8,9,0
mathwriting,mathwriting/images/train_008f7a6707458606.png,(\frac{4}{\sqrt{4}}+\frac{405}{\sqrt{201}}),train,train,1,94,64,11,43,0
mathwriting,mathwriting/images/train_008fe8a18a2af931.png,y_{j}=\frac{\sum_{i\in s_{j}}A_{i}B_{i}}{\sum_{i\in s_{j}}B_{i}},train,train,1,105,64,13,64,0
mathwriting,mathwriting/images/train_00901bc5c5e6e973.png,O_{L}/(7)O_{L},train,train,1,174,64,21,14,1
mathwriting,mathwriting/images/train_00902f6199bf368b.png,\frac{2}{4}=0.5,train,train,1,102,64,12,15,0
mathwriting,mathwriting/images/train_0090ba04f692ca4f.png,=,train,train,1,115,64,14,1,1
mathwriting,mathwriting/images/train_00910b35a339b892.png,Mm(x),train,train,1,134,64,16,5,1
mathwriting,mathwriting/images/train_009135119991fd3e.png,(\begin{matrix}0&0\\ 0&e\end{matrix}),train,train,1,83,64,10,37,0
mathwriting,mathwriting/images/train_0091b953e0dfec8d.png,E[\frac{R(n)}{S(n)}],train,train,1,109,64,13,20,0
mathwriting,mathwriting/images/train_0092357f6b7bd0ca.png,(A[1])^{n}=A^{n+1},train,train,1,186,64,23,18,1
mathwriting,mathwriting/images/train_0092745d743b856b.png,"A_{t,r}=\frac{1-\frac{1}{(1+r)^{t}}}{r}",train,train,1,120,64,15,39,0
