image_path,label,split,category
images\valid_04335a39a4fde0b0.png,(\begin{matrix}ix&w\\ \overline{w}&-ix\end{matrix}),valid,mathwriting
images\valid_04365365f3f36017.png,A\le\tilde{A},valid,mathwriting
images\valid_04386b78684c53be.png,W=\int PdV,valid,mathwriting
images\valid_04394a4a3825d1fc.png,\hat{\alpha},valid,mathwriting
images\valid_043e198f42a3dbd1.png,\frac{d\beta}{dt},valid,mathwriting
images\valid_0441649263607278.png,[f]=::[\begin{matrix}a&b\\ c&d\end{matrix}],valid,mathwriting
images\valid_0447b1f41e39c5b3.png,\hat{H}^{\prime}=-\frac{e}{mc}\hat{A}\cdot\hat{p},valid,mathwriting
images\valid_044d42fb33dd88a4.png,S=\int wdx,valid,mathwriting
images\valid_045345ba0acc7fc5.png,(2e^{0i})^{0.5}=\sqrt{2},valid,mathwriting
images\valid_04570f0942863a2f.png,M<_{DM}N,valid,mathwriting
images\valid_04571e987352083a.png,x_{0}\in M(t_{0}),valid,mathwriting
images\valid_0461731c99bc1e3c.png,s_{n}=\prod_{i=1}^{n}\pi_{i},valid,mathwriting
images\valid_0461ec2eaa2404cc.png,NE(X),valid,mathwriting
images\valid_0466e827b1be80bd.png,y=(\begin{matrix}v\\ u\\ p\end{matrix}),valid,mathwriting
images\valid_046ce410835a0748.png,\tilde{O}(log(n)^{7.5}),valid,mathwriting
images\valid_0472236490de12d1.png,F(X)=\prod_{i=1}^{s}f_{i}(x),valid,mathwriting
images\valid_0473355c2916778e.png,"L^{2}(R^{n}),l^{2}(Z)",valid,mathwriting
images\valid_04745cc58f2939a7.png,(\begin{matrix}bi&z\\ -z&di\end{matrix}),valid,mathwriting
images\valid_047850542e97ced3.png,(\begin{matrix}n-1\\ r-1\end{matrix}),valid,mathwriting
images\valid_04815167aa93b7c3.png,X_{1}\approx\sqrt{R_{1}R_{2}},valid,mathwriting
images\valid_04853826ad8eab8b.png,\frac{dx}{ds}=e^{x},valid,mathwriting
images\valid_0488bcee0d319019.png,\frac{dE}{dx}=0,valid,mathwriting
images\valid_048a3bec5d340abc.png,\overline{w}_{g}\in R^{d},valid,mathwriting
images\valid_048c7aee467893a8.png,n^{*}=\sqrt{2E_{i}}/Z^{2},valid,mathwriting
images\valid_049527cd2bac6190.png,|\alpha|=\Sigma_{i=1}^{N}\alpha_{i},valid,mathwriting
images\valid_0496e1256fa8df3d.png,(0.999)x-y=2,valid,mathwriting
images\valid_049768daf9ed69af.png,Q=\omega\cdot\epsilon_{r}^{\prime\prime}\cdot\epsilon_{0}\cdot E^{2},valid,mathwriting
images\valid_04a765d2780b6a79.png,cf(\prod A/D)<\lambda,valid,mathwriting
images\valid_04a84573cb51a1f0.png,cf(\aleph_{\delta})=cf(\delta),valid,mathwriting
images\valid_04ab1bd76738b805.png,\pi_{n}=p_{1}(\pi_{n-1}),valid,mathwriting
images\valid_04b0460787469bef.png,\sigma=\int\sqrt{k(s)}ds,valid,mathwriting
images\valid_04b3114f218b305f.png,\overline{P}(A),valid,mathwriting
images\valid_04b5600de3bbaa34.png,Ag^{+}+e^{-}\rightleftharpoons Ag(s),valid,mathwriting
images\valid_04bc6ca68b2d1c89.png,y=a\frac{d-c}{a-b}+c,valid,mathwriting
images\valid_04bcab8ded274ebb.png,\frac{1}{Z_{n}}e^{-ntrV(H)},valid,mathwriting
images\valid_04c608f3e63de162.png,\hat{d}(n),valid,mathwriting
images\valid_04c6e497b6833f48.png,C_{1}C_{2}R_{1}R_{2}=1,valid,mathwriting
images\valid_04cba84c1cba4c5f.png,n->\infty,valid,mathwriting
images\valid_04cc13393c629cc0.png,NPV_{0}<0,valid,mathwriting
images\valid_04ce366a6528989e.png,"L(\phi,\partial_{\mu}\phi,x^{\mu})",valid,mathwriting
images\valid_04d0ea3c16359188.png,\frac{1}{2}v^{2}=U(x),valid,mathwriting
images\valid_04d3798c9e2f78a1.png,e^{-}e^{-}\longrightarrow e^{-}e^{-},valid,mathwriting
images\valid_04d630767e6d9779.png,f=\frac{n_{1}}{n_{0}}=\frac{2(1-a)}{a},valid,mathwriting
images\valid_04dcbde3ebfeaba5.png,S,valid,mathwriting
images\valid_04e0c52aa8da96ae.png,s_{k}=\prod_{i=1}^{m}x_{i},valid,mathwriting
images\valid_04ea506b5a75ca41.png,\sqrt{(}t),valid,mathwriting
images\valid_04ef5dec00edcc6d.png,\frac{d^{2}y}{d^{2}t},valid,mathwriting
images\test_000a4e8ca49c5a1c.png,(x-y)/sqrt(2),test,mathwriting
images\test_001083e26028da36.png,"\nabla I=(I_{x},I_{y})",test,mathwriting
images\test_0017bb5822bcba69.png,P=P(C(Z)),test,mathwriting
images\test_002ae6d5dd4173e4.png,x_{1}-x_{2}+x_{0}=0,test,mathwriting
images\test_00386113d577085b.png,"\langle a_{0},a_{1},...\rangle\in R^{\omega}",test,mathwriting
images\test_003ca9082c7047d3.png,\partial_{i}f=\frac{\partial f}{\partial\xi^{i}}:=\frac{\partial\overline{f}}{\partial\xi^{i}},test,mathwriting
images\test_004c9413be3ff1be.png,\langle A\rangle_{\psi}=||A\psi||^{2},test,mathwriting
images\test_004fc8d3f626f1d9.png,"\delta_{j,j_{1}}\delta_{m,m_{1}}",test,mathwriting
images\test_0052b8e13b5f4a36.png,w(\neg\theta)=F_{\neg}(w(\theta)),test,mathwriting
images\test_00692074bbc0f678.png,"t\longrightarrow F(t,t_{0},x)",test,mathwriting
images\test_006badbfc63bbd21.png,"p=(p_{x},p_{y},p_{z})",test,mathwriting
images\test_0082d4aa943b9f8c.png,|\frac{d^{2}y}{dx^{2}}|\approx\frac{1}{R},test,mathwriting
images\test_0083f66ddd05c46c.png,"m_{i,j}=x^{i}\cdot x^{j}",test,mathwriting
images\test_0090db2a639b5c98.png,S_{ijk}\rightarrow S_{ij}(\omega_{k}),test,mathwriting
images\test_00915f0ffe17930e.png,"(g^{a}modp,g,p)",test,mathwriting
images\test_009d124a50399bba.png,J_{i}=\sum_{j}L_{ij}\frac{\partial F_{j}}{\partial x_{j}},test,mathwriting
images\test_009fb93aab47d6f5.png,\{f_{X}(\cdot;\theta)|\theta\in\Theta\},test,mathwriting
images\test_00ad7566b9f1d872.png,\dot{x}(t)=f(x(t)),test,mathwriting
images\test_00ba90fe7f71d8c6.png,\Omega((logn)/n^{2}),test,mathwriting
images\test_00c46c9b07b39bb7.png,l_{n}=kl_{n}\cdot\frac{b_{n}}{b_{a}}\cdot\frac{s_{n}}{s_{a}},test,mathwriting
images\test_00d4fc6636cbf2d9.png,\tilde{g}_{n}=[\begin{matrix}g_{n}\\ \gamma_{n}\end{matrix}],test,mathwriting
images\test_00db5331b85f4d47.png,N=|V|,test,mathwriting
images\test_00eaf4f2d3d20bb1.png,B=ln(-b),test,mathwriting
images\test_00fcddfee1ebfee6.png,2sin(x/2),test,mathwriting
images\test_00fee560e6c9af79.png,\sqrt{1-\omega^{2}r_{0}^{2}},test,mathwriting
images\test_010d0f9e951a7a44.png,x_{i}^{\prime}\equiv\frac{1}{1+e^{-\frac{x_{i}-\mu_{i}}{\sigma_{i}}}},test,mathwriting
images\test_010d4fea2361f01f.png,Inj(M_{i})<\epsilon(n),test,mathwriting
images\test_0111fa141bb73b48.png,-a^{n}u[-n-1],test,mathwriting
images\test_0114e881d8b22bbb.png,(\Lambda(A):A\in B_{b}(S)),test,mathwriting
images\test_011f1f41eb55b661.png,(\frac{lnN}{N})\rightarrow0,test,mathwriting
images\test_0121d7fdad59c8ab.png,\Leftrightarrow|PA|^{2}=9|PB|^{2},test,mathwriting
images\test_01292cf19c2c9c7c.png,u=1+l^{2}+m^{2},test,mathwriting
images\test_013a32b84ce6252f.png,"\{L(u,v):u,v\in X\}",test,mathwriting
images\test_01453872d3d2afe5.png,=J+\epsilon_{0}\frac{\partial E}{\partial t},test,mathwriting
images\test_014f7412fa06f5c0.png,||L_{x}||_{(l^{p})^{*}}=||x||_{q},test,mathwriting
images\test_015e012d8baa97f3.png,"\epsilon,\delta,K>0",test,mathwriting
images\test_016a39f81ff20b8d.png,\frac{\partial}{\partial\overline{z}}w(z)=0,test,mathwriting
images\test_01752f0f5fba0225.png,L=(\begin{matrix}1&0\\ \frac{-1}{f}&1\end{matrix}),test,mathwriting
images\test_0175c1fb5814dc11.png,"\Omega=\sqrt{|\chi_{g,e}|^{2}+\delta^{2}}",test,mathwriting
images\test_0180366e774d93be.png,\Omega(eg)=g^{-1}\Omega(e)g,test,mathwriting
images\test_01859fc130dc9008.png,(++++),test,mathwriting
images\test_01917677eaf160bb.png,Pr(s|I)\propto1/s,test,mathwriting
images\test_0199f657babdf636.png,\prod_{p}p/(p-1),test,mathwriting
images\test_01a2f3186b7e33e1.png,"(2n,n,\lambda,1)",test,mathwriting
images\test_01a53ae1e3a9b918.png,E:R^{n}\rightarrow T_{p}M,test,mathwriting
images\test_01ab618a2350036f.png,"f_{n}\rightarrow\chi_{[1,2)}",test,mathwriting
images\test_01b552b8a037ab13.png,T_{pq}(e_{p}\otimes e_{q}),test,mathwriting
images\test_01b74db41e479782.png,\vec{x}\in S,test,mathwriting
images\test_01c37bbe7ea55c56.png,T+ATT=1+E,test,mathwriting
images\test_01cdd808862eab64.png,T^{t}:=S^{1}\times\cdot\cdot\cdot\times S^{1},test,mathwriting
images\test_01cf085d26abe325.png,G^{p^{k}}=\{g^{p^{k}}|g\in G\},test,mathwriting
images\test_01d12458811a5a38.png,"\Omega=arg(-z_{2},z_{1})",test,mathwriting
images\test_01d2b56291c7ffdd.png,N_{i}\overline{r_{i}},test,mathwriting
images\test_01d2f97f90ed79e6.png,"m\equiv\frac{RF_{,R}}{F}",test,mathwriting
images\test_01d4d9a9dc145333.png,K_{m}=\frac{1}{2}(k_{1}+k_{2}),test,mathwriting
images\test_01d54b93c127e89c.png,F^{0}[f]=f,test,mathwriting
images\test_01d90fce29b20f64.png,A\models_{X}^{+}Rt_{1}...t_{n},test,mathwriting
images\test_01e4c8973307a964.png,"|g,n\rangle\rightarrow|e,n-1\rangle",test,mathwriting
images\test_01e6c79f4d27bc54.png,N(t)=N_{0}2^{-t/t_{1/2}},test,mathwriting
images\test_01f3445177808c3d.png,X_{2i}\epsilon R^{Q},test,mathwriting
images\test_0204f1101b3f4033.png,"(x,y,\theta,\kappa,\kappa^{\prime})",test,mathwriting
images\test_02248037ee4a5528.png,"(h,h(\hat{k}),h(\hat{l}))",test,mathwriting
images\test_022b4cfb5a5a3856.png,d^{\prime}=V_{ud}d+V_{us}s,test,mathwriting
images\test_022be26e0a8ab535.png,|\psi\rangle=\sum_{n=0}^{\infty}a_{n}|\psi_{n}\rangle,test,mathwriting
images\test_0235a447c15a24d7.png,nlog_{2}n-\frac{n}{ln2},test,mathwriting
images\test_023a443f36a838ff.png,\nabla_{\vec{\theta}}=D_{d}\nabla,test,mathwriting
images\test_024279a4b8037bae.png,f(y)=2+2y+y^{2},test,mathwriting
images\test_0247a5d7e1002d66.png,|V_{0}|\gg E_{f},test,mathwriting
images\test_0255dc5b14261907.png,1+x+\frac{x^{2}}{2},test,mathwriting
images\test_025f51bee0e59494.png,g=g_{-1}\oplus g_{0}\oplus g_{1},test,mathwriting
images\test_02657f6bba1d2004.png,f_{a}(bx)=f_{f_{a}(b)}(x),test,mathwriting
images\test_026fd85034106735.png,T^{-1}=(T_{b}^{a})^{-1},test,mathwriting
images\test_02720f6a67e8bc09.png,L_{10}=(C/P)^{p},test,mathwriting
images\test_0272a794109d5d2d.png,P_{F}=\sqrt{P_{P}\cdot P_{L}},test,mathwriting
images\test_0276c02c9b9222e9.png,f^{-1}(y)=\sqrt{y},test,mathwriting
images\test_028414d36ea98262.png,\Delta b/b^{2}\approx\Delta f/f^{2},test,mathwriting
images\test_02894b4ff1ee6c7b.png,"0/x=0,x/x=1",test,mathwriting
images\test_028cf1f0507df703.png,U_{i}(I)=I_{L_{i}},test,mathwriting
images\test_029b5da0999d4903.png,"\omega_{\{(k,i),(k^{\prime},i^{\prime}),(k^{\prime\prime},i^{\prime\prime})\}}",test,mathwriting
images\test_029decc2d74fd082.png,abca^{-1}b^{-1}d\sim?,test,mathwriting
images\test_02ace78dfc726867.png,2sin(\theta/2)r,test,mathwriting
images\test_02aced0c052805c6.png,1/x\approx1-x,test,mathwriting
images\test_02b1dc6d4efd493a.png,\Omega(R)=cP(R),test,mathwriting
images\test_02b7060b95d998eb.png,-|I|>I_{0},test,mathwriting
images\test_02c39c1be9d660b7.png,1-4\pi r^{3}/3V,test,mathwriting
images\test_02c6f6dea91a2a06.png,(RU^{2}D^{-1}BD^{-1}),test,mathwriting
images\test_02c9daf282f5a1e3.png,"\sum_{x\in\{0,1\}^{T}}|x\rangle|f(x)\rangle",test,mathwriting
images\test_02d5b5f98ac5fbd2.png,f_{z}(x)=e^{ix^{t}Zx/2},test,mathwriting
images\test_02da6f52e30f674d.png,2^{k}t_{0},test,mathwriting
images\test_02dcdb815d18cdf1.png,"f(x_{t},t)=x_{t}e^{\theta t}",test,mathwriting
images\test_02de91b624143438.png,y^{2}=x^{3}-n^{2}x,test,mathwriting
images\test_030373f9d3edac3b.png,\frac{R_{U}}{r_{e}}\approx\frac{r_{H}}{r_{e}}\approx10^{42},test,mathwriting
images\test_030a0f18b6fcb87b.png,\pi(x)-\pi(\frac{x}{2})\ge1,test,mathwriting
images\test_030ea5646116a251.png,M_{2}=P_{1}^{\prime}|P_{2}|...,test,mathwriting
images\test_0316d949cd776194.png,X_{k}=p(e^{2\pi i\frac{k}{2^{n}}}),test,mathwriting
images\test_032278982233fefa.png,"L_{r},L_{t},L_{L}/10",test,mathwriting
images\test_032360b882783120.png,\kappa_{2}=\mu_{2}^{\prime}-{\mu_{1}^{\prime}}^{2},test,mathwriting
images\test_0325d90612c71772.png,"\hat{\Sigma}_{j,/j}",test,mathwriting
images\test_03277de2f80a8aaf.png,Y_{n+1}=I-XY_{n},test,mathwriting
images\test_0333d9584ff7c0d0.png,f^{-1}(x)=\frac{1}{f(x)},test,mathwriting
images\test_0339bd185b869ac1.png,\frac{dD}{dt}=\frac{1}{\epsilon_{f}}\frac{d\epsilon_{p}}{dt},test,mathwriting
images\test_034e1c65312b7f9d.png,u_{min}=min\{u_{i}\},test,mathwriting
images\test_035a670b49c3ce36.png,Li(x)=\int_{0}^{x}\frac{dt}{log(t)},test,mathwriting
images\test_036ac8debd6a3120.png,j_{z}=-\frac{1}{\mu_{0}}\nabla^{2}A,test,mathwriting
images\test_036f0970a5c42b1e.png,"\langle x^{*},x\rangle",test,mathwriting
images\test_03762d643e1dbb50.png,\nabla\cdot P=-\rho_{b},test,mathwriting
images\test_037c0549cfc11f2d.png,A\cap B=\overline{\overline{A}\cup\overline{B}},test,mathwriting
images\test_0384f21195efa622.png,z_{n+1}={z_{n}}^{2}+c,test,mathwriting
images\test_038c609ec875dc17.png,\Phi_{lm}=\vec{r}\times\nabla Y_{lm},test,mathwriting
images\test_039523fde61322a2.png,D(EQ)\le n-1,test,mathwriting
images\test_03a5fbf204ec2a69.png,"(x_{i},x_{i+1})\in E",test,mathwriting
images\test_03ab27a5e969801b.png,e^{e^{e^{e^{7.705}}}}<10^{10^{10^{964}}},test,mathwriting
images\test_03b25f204c7b47de.png,J_{(1)}=J_{(2)},test,mathwriting
images\test_03b5b80e61ede1ac.png,\pm z_{1}^{c_{1}}...z_{n}^{c_{n}},test,mathwriting
images\test_03c1e5d37f7dc43d.png,\overline{g}_{\kappa\lambda}=\eta_{\kappa\lambda}=,test,mathwriting
images\test_03d0d068dbfaa5c5.png,Q(\sqrt{d})/Q,test,mathwriting
images\test_03d40d713cff6b26.png,4^{n}+2^{n+1}-1,test,mathwriting
images\test_03d80f03e7257f44.png,"[1,f(x,y)]",test,mathwriting
images\test_03dc827f8b4f9386.png,(b\overline{g}+g\overline{b})/\sqrt{2},test,mathwriting
images\test_03dd32b2bd99f8c1.png,"Q_{\alpha}=M_{,\alpha}",test,mathwriting
images\test_03e43d8e767e5aec.png,"\nabla\cdot(u,v)=u_{x}+v_{y}",test,mathwriting
images\test_03ec1cf693f33af4.png,e^{-ix}=\frac{1}{e^{ix}},test,mathwriting
images\test_03f04833cb837350.png,\frac{2log(l-1)-logl}{2},test,mathwriting
images\test_03f4d7169d322943.png,lim_{\Delta x\rightarrow0}g(\Delta x)=0,test,mathwriting
images\test_03f960eefb034cc9.png,1-C_{xy},test,mathwriting
images\test_040b8e680187356c.png,R_{j}^{*}=d/a_{j},test,mathwriting
images\test_0414df14fce6c763.png,\frac{1}{3}=0.(3),test,mathwriting
images\test_0417a1bac9ff37fa.png,T(ax+by)-T(0),test,mathwriting
images\test_0419c6098f354d5f.png,I_{K}(m_{K})/H_{K},test,mathwriting
images\test_0422ffb14648ef14.png,"U_{t}=e^{itA},t\in R",test,mathwriting
images\test_042f9dd4f246cd51.png,x^{*}=\nabla f(\nabla f^{*}(x^{*})),test,mathwriting
images\test_04303e80bb3b363f.png,p_{j}(x)=j\sum_{i=1}^{j}|x_{i}|,test,mathwriting
images\test_043083dc47710e3f.png,V=f(t)=V_{0}e^{-\frac{t}{\tau}},test,mathwriting
images\test_0439c6e2406abd02.png,k=3.45(N+1),test,mathwriting
images\test_043ab312194e307f.png,"H_{1}:\{0,1\}^{*}\rightarrow G_{1}^{*}",test,mathwriting
images\test_044414882ca1e523.png,O(n^{\sqrt{k}}),test,mathwriting
images\test_0448d738a6ef71e5.png,"\Psi_{A}(1,2,...,N_{A})",test,mathwriting
images\test_04671785d6764ac7.png,"s(r,E,\hat{\Omega},t)",test,mathwriting
images\test_046bcbd7b4683540.png,\Rightarrow\frac{1}{2x}<[1/x],test,mathwriting
images\test_047c8a1e14a47a8d.png,cr+cs=a^{2}+b^{2},test,mathwriting
images\test_0480cf86b72aaad9.png,R=df/dn(n=0),test,mathwriting
images\test_0496e150b09423d4.png,{(\hat{k}_{F})}^{\kappa\lambda\mu\nu},test,mathwriting
images\test_049c5fa2130b640a.png,A(t)=e^{W\cdot t}A(0),test,mathwriting
images\test_049c87d8b46e48e3.png,\sqrt{16-x^{2}},test,mathwriting
images\test_04a29575b6d95c14.png,\frac{dD}{dt}=\frac{1}{\epsilon_{f}}\frac{d\epsilon_{p}}{dt},test,mathwriting
images\test_04b22a5fda1d3489.png,"H_{n}(x)=\sum_{k=0}^{n}a_{n,k}x^{k}",test,mathwriting
images\test_04bce9e95c175534.png,\frac{1}{N}\frac{\sqrt{N}}{2}=\frac{1}{2\sqrt{N}},test,mathwriting
images\test_04c6131d52decb32.png,[n:=n+1],test,mathwriting
images\test_04d04edbd034c6e2.png,U_{p}=\frac{F^{2}}{4\omega^{2}},test,mathwriting
images\test_04d5cd7876505b42.png,\hat{\Omega}=U^{\dagger}\hat{\Omega}U,test,mathwriting
images\test_04d613d7897993bb.png,\lambda^{N+1}=\prod_{i=0}^{N}(p-q_{i}),test,mathwriting
images\test_04d7ed69bae7380c.png,(a-b)t+b,test,mathwriting
images\test_04d8125ee94f096c.png,\overline{F}(x)\equiv Pr[X>x],test,mathwriting
images\test_04e1ad3980a3a81f.png,g^{-1}\mu(A)=\mu(gA),test,mathwriting
images\test_04eb7017ff882087.png,"\nabla^{2}p=f(\nu,V)",test,mathwriting
images\test_04eb8f8a476f98f6.png,\eta=1-\frac{1}{r_{v}^{\gamma-1}},test,mathwriting
images\test_04edac9fe8bf5338.png,ACDA_{si}=\frac{Vd_{hsd}}{V_{i}},test,mathwriting
images\test_04edd2773e1d1be2.png,P(Z\ge k)\le\frac{1}{2k^{2}},test,mathwriting
images\test_050334e823c90724.png,\bigcap_{n\in N}J^{n}=\{0\},test,mathwriting
images\test_05085e53669a2d82.png,I^{+}(S)\cap T,test,mathwriting
images\test_0514870f7b7882a9.png,\int_{0}^{1}\frac{sin(1/x)}{x}dx,test,mathwriting
images\test_05158c8c6594ffd7.png,"(\overline{3},1,-\frac{4}{3})",test,mathwriting
images\test_0518e4f59a069378.png,"-\sqrt{n},...,\sqrt{n}",test,mathwriting
images\test_051c96516aa53311.png,"(a+t,b+t]",test,mathwriting
images\test_051dca26f81bbffa.png,\frac{1}{n}E(f-Ef)^{2},test,mathwriting
images\test_052b8aebfd8741b9.png,2m-2<n(m-1),test,mathwriting
images\test_0532ff1744b26b27.png,W=W^{\prime}+\mu^{-1},test,mathwriting
images\test_054562f99b6fb2ff.png,E=H=T+V,test,mathwriting
images\test_054e5679c6eb8a09.png,(\frac{(\begin{matrix}99\\ 49\end{matrix})}{(\begin{matrix}100\\ 50\end{matrix})})^{100}=\frac{1}{2^{100}},test,mathwriting
images\test_05630d29b19ef4e9.png,[a-bi],test,mathwriting
images\test_0572f2b7059fbb57.png,lim_{x\rightarrow0}\frac{O(x)}{O(x)},test,mathwriting
images\test_0577724edc225bbb.png,lim_{x\rightarrow0}\frac{x}{x^{3}}=\infty.(6),test,mathwriting
images\test_058e024d79ccf0db.png,e^{2}=-\frac{1}{\sqrt{2}}e_{1}+2e_{2},test,mathwriting
images\test_05906cd6fccaca38.png,0<k<log_{2}^{2}b,test,mathwriting
images\test_0590b231d1da49bd.png,<,test,mathwriting
images\test_05a39bcdbcd491a8.png,"e_{2},e_{3}\in(-1,0]",test,mathwriting
images\test_05afdedd8fca7285.png,=10^{-23}\frac{erg}{s\cdot cm^{2}\cdot Hz},test,mathwriting
images\test_05bd5644a2dbbb80.png,\{f_{X}(\cdot;\theta)|\theta\in\Theta\},test,mathwriting
images\test_05d49362d9180518.png,|\psi(t)\rangle=U(t)|\psi(0)\rangle,test,mathwriting
images\test_05e62d58c104a6b6.png,\vec{n}_{i}\cdot\vec{x}\le b_{i},test,mathwriting
images\test_05ed816134184613.png,p(n-1)\le1/2<p(n),test,mathwriting
images\test_05f4416e8a265bee.png,0.5=E[X_{1}],test,mathwriting
images\test_05f89b48c79bb626.png,J=A_{G}T^{2}e^{\frac{-W}{kT}},test,mathwriting
images\test_05ff9f336cb4000d.png,\dot{M}=\dot{B}=0,test,mathwriting
images\test_060162f2a242592b.png,(2m-6)^{2}=50|m|,test,mathwriting
images\test_06052148b2ed3983.png,v,test,mathwriting
images\test_0605ccf2d4ba7976.png,W=\frac{\tilde{W}}{\frac{dz}{d\zeta}}=\frac{\tilde{W}}{1-\frac{1}{\zeta^{2}}},test,mathwriting
images\test_060a7e23513df5d6.png,"Z\cup[(0,1)\cap Q]",test,mathwriting
images\test_061f715f098c3a23.png,\frac{x^{2}}{1-x^{2}}R,test,mathwriting
images\test_06207fc7caa654db.png,w=\sqrt{KW-UV},test,mathwriting
images\test_0625c86dd5028c58.png,\frac{1}{12}(\begin{matrix}4&8&4\\ 5&7&-4\\ 1&-1&4\end{matrix}),test,mathwriting
images\test_06530b484fd92953.png,(a+bm)/k,test,mathwriting
images\test_0654733b9416d1b9.png,\frac{d}{dt}(\frac{dt}{d\tau})\approx0,test,mathwriting
images\test_06584bf963755bf9.png,\frac{2log(l-1)-logl}{2},test,mathwriting
images\test_065f369d408a7044.png,\sum_{i=1}^{n}i=\frac{n(n+1)}{2},test,mathwriting
images\test_066e40ab3c48f38a.png,x^{2}-\sqrt{x}=13,test,mathwriting
images\test_06773a394d1ee0cd.png,1+2+3+4=10,test,mathwriting
images\test_0677b0841b3eabb8.png,d=\frac{v^{2}}{g}sin(2\theta),test,mathwriting
images\test_068953c99e05c2d8.png,f^{-1}(\overline{Z})=\overline{f^{-1}(Z)},test,mathwriting
images\test_06909af025a4639f.png,L_{X}f=i_{X}df,test,mathwriting
